death_prob,vax_effect,viral_age_effect,f_val
0.08198556945269281,0.44247860023305685,0.10175721079889365,0.5556300000000001
0.056822396783778734,0.10038097256304807,0.10318987429312756,0.54143
0.7857535098036084,0.8903221794324544,0.898884728609633,0.10654
0.06261752696298908,0.2884958448425681,0.10121680152821205,0.54889
0.07201259472533392,0.4344041036541023,0.10274555777518968,0.55286
0.062302494913814926,0.14430210207100996,0.10062997897860733,0.54974
0.120196046571158,0.10500914686204138,0.10064821737497054,0.49149
0.30982114776243447,0.10518697558328505,0.45618065135976626,0.16220999999999997
0.07264811034654856,0.4409382767060245,0.10066714442878154,0.5545
0.5143901008960801,0.899395196314959,0.6549457030183559,0.12014000000000001
0.09753250886265899,0.2389291747710214,0.1024585544945075,0.53187
0.08723749418486905,0.3797791860944376,0.10238077245527455,0.55216
0.3476629012115876,0.8838936639510425,0.10119669140266635,0.17090999999999995
0.09083496787028669,0.1683942339546924,0.10047203314006668,0.54618
0.08149427090744235,0.6481863769226573,0.10002342916639986,0.53491
0.09060809021136758,0.26158652918614017,0.1016580213638056,0.55232
0.6256357742569456,0.8880776058583343,0.31897259343755,0.12754000000000001
0.07952016500634827,0.4870952392680773,0.10035224262461062,0.55219
0.05355846347048168,0.5737166023462835,0.7629328815628228,0.09587999999999999
0.20446418467600722,0.43837862357925084,0.22706133207354812,0.25477000000000005
0.06492805915593863,0.33563788916521375,0.1012626623594021,0.5502400000000001
0.05101302769554322,0.4848064535257175,0.10245619342855852,0.51932
0.7255734706508924,0.10630461298376331,0.10814664669312331,0.12539
0.65680172450477,0.4600112398962082,0.8935150627410067,0.11419000000000003
0.07898883126314694,0.4137218005160743,0.1009134845601678,0.55515
0.41298947492251836,0.1072052301916207,0.22214465374119652,0.16509999999999997
0.09566555094880756,0.5585702238765793,0.10024171681786287,0.5344300000000001
0.07136606962489371,0.5232602095912197,0.1012932144511411,0.54763
0.057697295775353034,0.12635293806298675,0.10080996692997096,0.54761
0.1289265843876395,0.11218719301263108,0.7395993687211581,0.14299
0.08790943399185354,0.3121926924915688,0.10258243558297427,0.5469
0.09094705379936781,0.40446525270286704,0.10104933366083398,0.54268
0.5009294488357411,0.5102085075375856,0.25229963174074566,0.14586
0.23649825453552265,0.8995494726818467,0.7135148564843654,0.13251
0.08151932753737348,0.1454655395441452,0.1003078882809878,0.55542
0.8798354252627693,0.8958134222922048,0.8984970510884315,0.10488000000000001
0.05222869322488912,0.3071606199037902,0.10087601907843613,0.53461
0.0898616450679226,0.4181492208757037,0.1004514375623165,0.5440699999999999
0.054033868939227125,0.6148460108226975,0.10015276394845102,0.51687
0.07780244868399731,0.13978786114004732,0.10263657748369309,0.5447200000000001
0.06107006274516966,0.49830819556463934,0.10087251219523417,0.54476
0.057535505534401336,0.2735217950557478,0.10005309622560184,0.54881
0.05620611464713363,0.293803657270106,0.10078255580780722,0.5425
0.06062021886973202,0.8980442784504095,0.3364523159221242,0.16777999999999998
0.08720140003660738,0.4654326967232799,0.100772061469881,0.54487
0.08183178637655575,0.24709741546008765,0.100128416603748,0.54957
0.5097128428655602,0.6247081376471026,0.2281318842414475,0.14744
0.0710812169552025,0.2014102080067873,0.1007362455638111,0.55863
0.06522589934091265,0.23657467377654018,0.1006817241876453,0.55607
0.04292650513039672,0.5194113182972638,0.19682278260594857,0.30472
0.6224264446219453,0.5868905138679434,0.6047153164314106,0.11916000000000002
0.05790773999959284,0.2634158498922454,0.10001111225633458,0.54616
0.07886678135515914,0.13176341374163078,0.10043415662089519,0.55322
0.07082439508515445,0.21080275356822356,0.10240821645145753,0.5514199999999999
0.11767738221249004,0.7562787443406441,0.5008244109229903,0.15031
0.06519964924264951,0.44550354717406726,0.10254648330169963,0.5491900000000001
0.36523823282492957,0.830421755648051,0.20054209936569722,0.17028
0.06735928736565552,0.1313415985849251,0.10372477039575774,0.54534
0.442504551994857,0.3373469830742596,0.5591204292933587,0.13232000000000002
0.6126974410583788,0.8761253883865405,0.49641459933752985,0.11864000000000001
0.4596925147104336,0.8153995136670794,0.3716288586614882,0.14409
0.7154927570716706,0.3721661186047477,0.49841488925652133,0.11715
0.151614055434658,0.8555810933674555,0.8431638360618845,0.11695
0.07528498686481945,0.33104443068403044,0.10001454414646949,0.55622
0.08346816942582025,0.3664011341941108,0.10043279977483861,0.55825
0.08835322539887502,0.4379824230813365,0.10054850650002943,0.5429999999999999
0.05824079256833636,0.477794798469369,0.10013461085655972,0.54311
0.5749726568303835,0.25488666069968385,0.8822805266514896,0.11813000000000003
0.6374709333529132,0.8650759831594218,0.5690591940416259,0.12102
0.058581701300261656,0.10609588004015409,0.10602600931558666,0.52723
0.5507892325287896,0.22687192491495778,0.8413452564472189,0.11924000000000003
0.08301707861968835,0.3644544492184113,0.10059182427176623,0.55302
0.8002468035917983,0.6421335743995107,0.6636598826750433,0.11542000000000002
0.2673285985517348,0.39770996040797846,0.8276008515502655,0.13476000000000002
0.1778871631451152,0.3629453658299243,0.43978615171295365,0.19077
0.08870344826286283,0.39065369720531207,0.10011693424480878,0.5479499999999999
0.09982100034541991,0.34605280599489807,0.10121537944104633,0.5339400000000001
0.07997286430431043,0.2450806346158488,0.10291548705324233,0.55042
0.08514440785100501,0.6207145780424634,0.10060087581148132,0.53938
0.4210711400662957,0.6463790174468051,0.1717067812057465,0.16085999999999998
0.443995027721363,0.27554837763307405,0.5115961272915653,0.13119
0.06515374400653065,0.1417746922831284,0.10105640565415142,0.55463
0.35615424806941204,0.29035360621895256,0.7599372870527361,0.13477
0.08442953180547905,0.10087783912875192,0.10171298000824801,0.5474
0.08373123757514685,0.30145646910587043,0.10085899230888913,0.55387
0.0732373899729947,0.5133462713580533,0.10216696636708962,0.54645
0.07080261392580942,0.3045365575456107,0.10079996346727338,0.55628
0.07818258949465264,0.28063241204330286,0.10030890535844846,0.55943
0.07615999363717374,0.21622148118091586,0.10050756742479977,0.55469
0.08754525371418505,0.17051888313899344,0.10096101119373957,0.5506300000000001
0.8012541867421086,0.713579764437182,0.35718016467301894,0.11898
0.8849444393781561,0.8686994558537368,0.34615932961293266,0.11724000000000002
0.05919193396631392,0.26167339956189317,0.10040538416087763,0.5549000000000001
0.07828428213547177,0.2620139787746373,0.10097479458970851,0.55578
0.6841258023983421,0.3733639252018591,0.47578424683530907,0.12366999999999999
0.05738923595785142,0.10428367950193547,0.10374571844500019,0.53706
0.0669993903193451,0.3567595577529721,0.10166349887130491,0.55393
0.08419612160614888,0.6897093500261766,0.3019256124161434,0.23559000000000002
0.03590270619381458,0.3151653337179038,0.4177551722558509,0.14423999999999998
0.08890746053438953,0.8813346219536126,0.1257812931874791,0.40320999999999996
0.378656150693056,0.8429621450384975,0.41016100184605075,0.15195999999999998
0.8562410361741223,0.8933026723242247,0.6165211068141091,0.11115000000000003
0.06513399300650446,0.4813159771004124,0.10135311527977092,0.5415099999999999
